A,B,C,D
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",nice pubs along the way </u><u> mm yes </u><u> as well around there saw some nice pubs </u><u> cos last time I did the </u><u> mm </u><u> the coastal walk on my own </u><u> oh,right,</u><u> there on that path sort of northwards and it was it was really lovely </u><u> oh yes yes looks nice </u><u> yes and
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",<u> yes yes I would like to go to good bird watching </u><u> really? </u><u> oh yes </u><u> yeah it''s all S S S I round there </u><u> oh,right,</u><u> yeah </u><u> it''s a bit o old-fashioned resort it struck me </u><u> oh right it''s got the tram hasn''t it ? </u><u> yes yes </u><u> it has a tram </u>
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",trying to read it on this you can only get it half the screen cos of their software and it''s sixteen pages of that </u><u> oh,right,</u><u> and you have to go back and forwards </u><u> mm are they not very well paid? </u><u> it wasn''t well paid GCSE pays less </u><u> no </u><u> but you
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",it it doesn''t matter </u><u> mm </u><u> but with A level it''s all in the detail </u><u> mm </u><u> and in the facts and </u><u> what subject was that? </u><u> geography </u><u> oh,right,</u><u> and it was the research paper er so they were sixteen pages long most of them </u><u> mm </u><u> yeah I''d and I you know you''re
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",okay </u><u> so if you found better paid work in </u><u> yes </u><u> that''s </unclea> to do so most people are working </u><u> oh,right,</u><u> another job two days a week </u><u> oh right </u><u> and they''re on like point six or point eight </u><u> yes </u><u> and they college they don''t mind </u><u> that
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",in </u><u> yes </u><u> that''s </unclea> to do so most people are working </u><u> oh right </u><u> another job two days a week </u><u> oh,right,</u><u> and they''re on like point six or point eight </u><u> yes </u><u> and they college they don''t mind </u><u> that''s good isn''t it? yeah </u><u> mm
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",and keeping in with something like university''s good isn''t it? </u><u> yeah yes that''s,right,</u><u> will you think about going back to the place you were at at this last summer? </u><u> no </u><u> no </u><u> no I won''t go back there </u><u> no okay </u><u> there''s no
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",have no plan at all just potter around read watch a bit of television </u><u> yeah </u><u> that doesn''t happen very often </u><u> mm,right,</u><u> it''s very therapeutic though isn''t it? </u><u> yes it is </u><u> if if if you have a day completely out I think </u><u> mm </u><u> </unclea> all
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",<u> yes that''s right they said that about you know the couple going to move to Dubai that I just saw </u><u> ah,right,</u><u> that is more difficult for the wives </u><u> ah right </unclea> </u><u> much more difficult </u><u> yeah </u><u> and in a way the husband is
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",cup of tea? </u><u> I would and I wouldn''t mind looking for my wellingtons could we go and have a look for those? </u><u> ah yes,right,</u><u> alright </unclea> do you want </unclea> </u><u> mm my box </u><u> yes can you please remember I''ll send you a text
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",and got things way cheaper </u><u> yes </u><u> ah yes </u><u> but then the trouble is carrying it </u><u> yeah </u><u> yet they don''t sell drying racks at all </u><u> oh,right,</u><u> no sort of drying rack </u><u> no </u><u> and only one ironing board which was forty pounds I was like well ironing boards can''t cost forty
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",<u> yeah </u><u> yes </u><u> mm </u><u> and if you''re starving you want to have the hock and leek pie that </unclea> </u><u> yes that''s,right,</u><u> yeah that looked that looked filling </u><u> yes </u><u> so I''m going to grandpa''s tomorrow and I shall put on record that you
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",office there </u><u> there''s a few things down there yes </u><u> erm Devon County Council have got an office there </u><u> ah,right,</u><u> well it used to be </u><u> yes </u><u> an education office </u><u> no it''s busy down there though there''s lots of offices </u><u> </u><u> yes
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",sometime shopping but I''ve not planned it immediately there''s a nice outdoor clothing shop on the way in </u><u> oh,right,</u><u> called Go Outdoors I think''s it''s name </u><u> yeah </u><u> and </unclea> I want to look for another coat </u><u> oh </u>
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",''s a shop called which is in the shopping centre behind </u><u> oh </u><u> I got my racket there </u><u> ah,right,</u><u> ah yeah </u><u> so I''ll go there for tennis shoes over the next couple of months </u><u> yeah </u><u> that''s good mm good </u>
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",</unclea> </u><u> hope your next week goes well we''ll be in touch and and </u><u> yes </u><u> erm I phoned you one day </u><u> ah,right,</u><u> I don''t know did you see there was a </unclea> by? </u><u> I didn''t see I saw you''d messaged a few times </u><u> ah yes w </u><u> for some
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",it''s going to three </u><u> and you''ve got two </u><u> but it''s going two they didn''t even have that so I might try the pound shop again </u><u> oh,right,</u><u> in town </u><u> right and you need that for the phone? </u><u> yes cos I''ve got a phone they don''t send you a phone you buy a phone </u><u> yes yes </u><u> I
"Discussing|Explaining|Inquiring|Anecdote telling,Neighbours near ANON’s new home DIY Local news Trains ANON’s new job Gardening Food ANON/ANON’s local pub Books and reading TV series Family – anecdote telling A Local walking group Moving to a new place Tax return ANON’s job Christmas Cultural readjustment Family news Shopping ANON’s course and birthday",oh it''s a one amp fuse that means it''s very low power which means it would fuse very quickly but that''s good </u><u> ah,right,</u><u> so if you put a kettle in there </u><u> it would blow up </u><u> it would blow </u><u> right </u><u> but erm this k </u><u> I''ll give that a try yes thank
"Discussing|Explaining|Anecdote telling|Making arrangements|Telling jokes,Money, bikes, travel, spices, the kitchen, accessories, nuts, the flat, seeing family, plastic bags, work, window cleaning, pronunciation of scones, cream tea, cholesterol, senescence & centenarians, diverticulitis, bad habits, premonitions, friends, gambling, master''s degrees, Brighton, utility bills, borrowing money, benefits.",have they just bought her more time or has it gone back into </u><u> well she''s got six months until she has to get reassessed </u><u> oh,right,</u><u> she''s had like eight chemotherapy treatments and god knows how many other treatments and for the first time now she''s
"Discussing|Explaining|Anecdote telling|Making arrangements|Telling jokes,Money, bikes, travel, spices, the kitchen, accessories, nuts, the flat, seeing family, plastic bags, work, window cleaning, pronunciation of scones, cream tea, cholesterol, senescence & centenarians, diverticulitis, bad habits, premonitions, friends, gambling, master''s degrees, Brighton, utility bills, borrowing money, benefits.",give them a winner </u><u> </u><u> only won a pound two pounds or three pounds </u><u> I think I won about sixteen quid or something </u><u> oh,right,</u><u> one about sixteen pounds or it was like a pound or something </u><u> oh no I do remember that </u><u> oh I''ll be doing this again </u><u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling|Telling jokes,Halloween, Farm life, Religion, Bombing, Flooding, Cars, Birthday party, Age, New house.",in California? </u><u> yeah that''s that''s been s she''s been er sympathetic to the ISIS </u><u> oh,right,</u><u> she put it onto her F Facebook </u><u> but why shoot </u><u> and they''ve left they''ve gone off </u><u> people with disabilities? </u><u> they''ve shot all
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling|Telling jokes,Halloween, Farm life, Religion, Bombing, Flooding, Cars, Birthday party, Age, New house.",party won''t you? at some st </u><u> what party''s that? </u><u> mm </u><u> ''s </u><u> ''s par sixtieth </u><u> oh,right,</u><u> sixtieth </u><u> mm </u><u> have I been invited? </u><u> party </u><u> no you''re not invited you''re too young </u><u> but there might be
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling|Telling jokes,Halloween, Farm life, Religion, Bombing, Flooding, Cars, Birthday party, Age, New house.",through? </u><u> cos the woman who w was buying theirs her sale''s fa fallen through you know on their property </u><u> oh yeah,right,</u><u> that''s what happens in a chain it''s like a pack of cards </u><u> yeah the chain collapses so they''re very
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling|Telling jokes,Halloween, Farm life, Religion, Bombing, Flooding, Cars, Birthday party, Age, New house.",isn''t it? </u><u> yeah </u><u> you know? </u><u> and where was the new house going to be? where where was it at? </u><u> well it''s </u><u> </u><u> oh,right,</u><u> it''s about ten miles away d do you know ? you know ? </u><u> yeah </u><u> where they got married </u><u> oh yeah? </u>
"Discussing|Explaining|Inquiring|Complaining,Celebrities, porn, daily activities",you heard that Ed Miliband is getting a nose job? </u><u> what so he stops talking through his nose? </u><u> yeah basically that''s why </u><u> too,right,</u><u> in eighteen seventy-one a deven a defence attorney accidently shot himself in the stomach while re-enacting a bar room
"Discussing|Explaining|Anecdote telling,The Great British Sewing Bee BBC tv programme, Mum’s sewing, Clothes Mum made for Sue in the 60s and 70s, 60s haircuts, Car parking in central London",so that you could get well you know one leg up one way and one leg up the other not put two legs following or something </u><u> oh,right,</u><u> you know so you would use </u><u> mm </u><u> so instead of getting a wasted bit in the middle </u><u> mm </u><u> if you well you had to put it against well no if
"Discussing|Explaining|Anecdote telling,The Great British Sewing Bee BBC tv programme, Mum’s sewing, Clothes Mum made for Sue in the 60s and 70s, 60s haircuts, Car parking in central London",<u> but it th there''s some that really look as though they''re made of bits of erm foamy material that is sort of </u><u> yes </u><u> bent over </u><u> oh,right,</u><u> that sort of really er anyway it there was quite a l I could I could I could check it out quite carefully </u><u> yes </u><u> because of the
"Discussing|Explaining|Anecdote telling,The Great British Sewing Bee BBC tv programme, Mum’s sewing, Clothes Mum made for Sue in the 60s and 70s, 60s haircuts, Car parking in central London",think </u><u> I had a long skirt that eventually got shortened </u><u> mm but </u><u> I I''m I I''m I''m wearing on the er driving test photogra </u><u> yeah oh,right,</u><u> you know when I got back when I passed my </u><u> mm </u><u> driving test in nine seventy-nine </u><u> yes </u><u> so it would have been you know a few years
"Discussing|Explaining|Anecdote telling,The Great British Sewing Bee BBC tv programme, Mum’s sewing, Clothes Mum made for Sue in the 60s and 70s, 60s haircuts, Car parking in central London",if it had buttons on or not we had those both had blue and red dresses </u><u> mm </u><u> with erm buttons on because yours </u><u> oh yes that''s,right,</u><u> was quite subtle and mine was rather bright </u><u> yes yes </u><u> I''m not sure I really liked it but erm </u><u> I think mine was a slightly darker
"Discussing|Explaining|Complaining|Anecdote telling,School, coursework, teachers, biking, friends, upcoming party, movies, allergies, school behavior, school prefects",know cos year seven and eight it was just like oh you invite everyone and everyone in is friends,right,? </u><u> mm </u><u> even though they weren''t and then but yeah and then I dunno it''s just like awkward with like it
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Sport, uni, work, bands",way she was doing it she just taught me it and then we did it together </u><u> yeah </u><u> and it wasn''t a </u><u> it''s much more fun like that though,right,? </u><u> exactly exactly </u><u> it''s so much more fun learning together and like saying well you don''t know how to do this but I do and I do
"Discussing|Anecdote telling|Telling jokes,welfare, work, police action, immigration, family",kids with him and her like and she''s gotta stay another month then so if she can go for training cos she used to be in the </u><u> oh,right,</u><u> so she got the kids you know? she just stayed at home to mind the kids well one of them''s three now no no nearly four so so that
"Discussing|Anecdote telling|Telling jokes,welfare, work, police action, immigration, family",because like I say he was on an agency but they got paid less </u><u> yeah yeah because obviously the agency got the money </u><u> that''s,right,</u><u> yeah well then when when they had the big cable factory in er Widnes </unclea> they were on forty pounds an
"Discussing|Anecdote telling|Telling jokes,welfare, work, police action, immigration, family",<u> and they are meant to be non not for profit but funnily enough all these bosses award contracts to their own firms </u><u> that''s,right,</u><u> and and they then get money paid for really odd work </u><u> that''s the god innit now money? </u><u> yeah </u><u> wherever you go the god is money </u>
"Discussing|Anecdote telling|Telling jokes,welfare, work, police action, immigration, family",that''s good well er it''s because you''ve got remember the the old warehouse that was turned into a gallery and they </u><u> that''s,right,</u><u> went bust </u><u> yeah </u><u> but next door to it that is like a a pub-cum-bar-cum-something else now </u><u> and we''ve got a big brand new
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Injuries, tattoos, friendships",you''re in Mumford tomorrow aren''t you? What? No I''m not as far as I know I''m biking to work this week </u><u> oh,right,</u><u> yeah </u><u> have you spoken to him? </u><u> I''ve text Steve I says right </u><u> am I cycling or am I waiting? </u><u> well what what? I hear you
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Injuries, tattoos, friendships",as far as I know I''m biking to work this week </u><u> oh right </u><u> yeah </u><u> have you spoken to him? </u><u> I''ve text Steve I says,right,</u><u> am I cycling or am I waiting? </u><u> well what what? I hear you tell me one thing mum tells me another and he text me
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Injuries, tattoos, friendships",Chillers yesterday and oh my God the women on there are fucking one one one one one if it ain''t,right,</u><u> who do you think has to deal with them organising the wedding? </u><u> oh my good God </u><u> me me vickers
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Injuries, tattoos, friendships",must be good then is he''s not for him to get a pay rise even if it is only twenty grand he must be doing something,right,</u><u> two per cent yeah two per cent he got yeah </u><u> spoke to me the other day by the way </u><u> who? </u><u> </u>
"Dicsussing|Inquiring|Anecdote telling,Bike theft, Social Media, College, Food, Cycling",us today so she was testing us out in lots of different roles and she''s gonna have the parts for us next lesson </u><u> oh,right,</u><u> and I''ve got to buy the script but obviously I can get that on my bursary so </u><u> bursary a wonderful thing that''s so
"Dicsussing|Inquiring|Anecdote telling,Bike theft, Social Media, College, Food, Cycling",as well but that didn''t happen </u><u> mm ah </u><u> yeah and I didn''t get to annotate as much of a room with a view as I would have liked </u><u> oh,right,</u><u> partly because ah well I underestimated the time that it would take me to do my psychology erm key words definitions
"Dicsussing|Inquiring|Anecdote telling,Bike theft, Social Media, College, Food, Cycling",good erm what else was I doing? oh I just remember printing lots of things out oh I was updating my drama notes which was </u><u> oh,right,</u><u> which is always fun </u><u> </u><u> not </u><u> yeah </u><u> </u><u> and annotating a room with a view </u><u> yeah so you didn''t get as much done of
"Dicsussing|Inquiring|Anecdote telling,Bike theft, Social Media, College, Food, Cycling",got to like the cycle path bit I was like oh this is quite dark </u><u> ah </u><u> whereas if I leave it on time </u><u> yeah </u><u> it''s like just,right,</u><u> right </u><u> and I can still see everything </u><u> that''s good oh I''ve got some reflectors for you </u><u> oh thanks </u><u> yeah w that have got LED
"Discussing|Explaining,Food",all plastic you know like those plastic erm fruit bowls you used to get as decoration </u><u> mm that''s,right,</u><u> mm </u><u> and you walk in the supermarket and that''s what is seemed like everything was just shiny </u><u> yeah </u><u> yep </u><u> mm </u><u> the
"Discussing|Explaining,The location (traditional bakery/café), postal service, social media friends, travel plans, water quality, swearing, the ‘facts of life’, underwear.",would we get a better recording if we put it towards the wall? possibly not </u><u> I have no idea </u><u> me either so let''s not chance it,right,</u><u> not chance it we''re on </u><u> oh </u><u> a coffee tour of the city </u><u> I know </u><u> in which they''ve got like a whole booze selection up
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",</unclea> already </u><u> </u><u> but has hopefully less time to recover erm </u><u> yeah </u><u> losses than you do </u><u> that''s,right,</u><u> yeah and it''s also we </u><u> so </u><u> I want </u><u> listen but </unclea> </u><u> my money to work our money to work </u><u> oh sorry </u><u> we want our money
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",er </u><u> that''s only whilst you''re in the service of the </u><u> whilst you''re in service </u><u> </unclea> </u><u> oh that''s,right,</u><u> yeah </u><u> yeah oh no once you </u><u> </unclea> </u><u> you''ve come out then you need to think alternately </u><u> mm mm </u><u> for the time being </u>
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",and </unclea> insurance and </u><u> er haven''t you noticed ''s here? so there''s no chance </u><u> that''s,right,</u><u> </u><u> well </u><u> but you''ll miss me when I''m gone </u><u> </u><u> sitting there going what shall we talk about? </u><u> it''s like
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",and the man </u><u> the line and the man? </u><u> the line is where you can choose erm you can make up a word </u><u> oh when you see that thingy that''s,right,</u><u> the man is you can </u><u> right so if you get </u><u> oh I dunno </u><u> if you on your card if you get a man </u><u> I can''t clean my things </u><u> what have you what do
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",it on </u><u> terrible </u><u> that''s so not right </u><u> about halfway through </u><u> this so isn''t,right,</u><u> which which way are we passing? </u><u> I haven''t got any </unclea> you''ve got two </u><u> I''ve actually got three there you
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",<u> it''s what I saw </u><u> you''re looking at the picture </u><u> what? </u><u> look at the picture you''ve got to write </u><u> that''s so random </u><u> I know </u><u> oh,right,</u><u> that''s a draw it draw one </u><u> yes </u><u> back one page and </unclea> </u><u> wait for the instructions </u><u> oh </u><u> goodness </u><u> you should be
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",<u> horrible smell to fishing boat which is </u><u> yeah yeah yeah </u><u> oh </u><u> </u><u> mine was </u><u> </u><u> er oh </u><u> castle </u><u> yeah I guessed it,right,</u><u> and a castle castle </u><u> look at that castle </u><u> yeah you see you shouldn''t have changed your card cos it''s too easy </u>
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",</u><u> oh you''ve missed a page </u><u> yeah I''ve missed a page </u><u> that was me I guessed beer belly </u><u> that were beer belly yes that''s,right,</u><u> with an extra E </u><u> you what? </u><u> your belly''s only got one E </u><u> I know </u><u> yeah </u><u> it doesn''t matter </u><u> not have to matter it''s too late </u><u> good </u><u> and
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",just means I can choose anything I want? </u><u> do you want the another one? </u><u> that''s oh I''ve got it </u><u> yeah </u><u> yes </u><u> no I''ve got it here </u><u> oh,right,</u><u> number f oh come on </u><u> I''m not changing it number five </u><u> we''ve got to erm </u><u> oh hold on </u><u> no </u><u> we haven''t cleaned this off yet </u><u> er they''re
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",<u> oh right ah ah </u><u> we''re doing the blue side </u><u> we''re doing the blue side </u><u> we''re doing the blue side </u><u> the blue side </u><u> number five </u><u> oh,right,</u><u> I dunno what the other side is </u><u> weird aren''t they? yeah </u><u> or whether that side or this side </u><u> er well the other side''s ITV </u><u> yeah
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",? </u><u> what what is this? </u><u> where are you coming from woman? </u><u> what? </u><u> what the h is that meant to be? </u><u> no no co </u><u> exactly what it said </u><u> yeah,right,</u><u> I don''t even remember what I started with </u><u> </u><u> oh yeah </u><u> that''s what it''s what she that''s
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",mine wasn''t too bad mine went from cockerel to chicken so </u><u> oh that''s good </u><u> oh </u><u> yeah </u><u> I don''t know if I''ve spelt that,right,</u><u> did you like my cockerel drawing? </u><u> that''s a that is </unclea> </u><u> </u><u> I did </u><u> with all the feathers at the
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",? </u><u> yeah you''ve got no chance mum </u><u> or what number? </u><u> number one don''t ask me which side but number one </u><u> yellow </u><u> yellow? </u><u> oh yellow?,right,</u><u> you don''t stand a chance dad </u><u> </unclea> </u><u> well done ''s waiting </u><u> she''s poised but she''s </u>
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",know which bit I was supposed to be paying attention to and which bit I oh we''re guessing now aren''t we is that,right,? </u><u> uhu </u><u> I''m sure this isn''t right </u><u> I haven''t got a clue </u><u> not surprised </u><u> </u><u> </unclea> </u><u> what is that?
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",to be paying attention to and which bit I oh we''re guessing now aren''t we is that right? </u><u> uhu </u><u> I''m sure this isn''t,right,</u><u> I haven''t got a clue </u><u> not surprised </u><u> </u><u> </unclea> </u><u> what is that? </u><u> read what a wrote </u><u> hang on a
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",exactly </u><u> </u><u> oh we''re back to square one now </u><u> oh ye so we are </u><u> set the scene </u><u> oh we''re finished now are we?,right,</u><u> </u><u> I''ll relax </u><u> oh my god you actually got fire breathing dragon from me </u><u> yeah </u><u> you actually got that I was so
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",got to it </u><u> oh </u><u> why? </u><u> look at my terrible drawing probably </u><u> okay there we are </u><u> there you go yeah </u><u> oh that''s good </u><u> a shell which is,right,</u><u> a shell fair enough </u><u> right and there we are </u><u> yeah </u><u> and then c er and then we go round back to that </u><u> </u><u> what have we got?
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",we got? spinning cookie cake with magnet in the middle </u><u> </u><u> show us the drawing </u><u> ah </u><u> yeah that''s about,right,</u><u> </u><u> spinning cookie cake with yeah </u><u> </u><u> oh </u><u> oh my dear me </u><u> funny </u><u> </u><u> do you want a picture
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",? </u><u> </u><u> on your rabbit woman </u><u> no you''ve got you''ve got erm </u><u> you''ve got a tail </u><u> tail </u><u> four paws presumably </u><u> yes that''s,right,</u><u> obviously </u><u> it was supposed to be </u><u> snout and whiskers </u><u> supposed to be eyes actually don''t forget it''s ironed
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",you know but kept looking over like eating eating and thinking who the hell is this guy he must be someone quite famous,right,? But none of us recognised him off the telly so we carried on eating and then all of a sudden like this one of his
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",hair </u><u> </u><u> but you can get really discreet hearing aids that just that don''t get over the ear that go right in there,right,? </u><u> yeah yeah he''s got quite a discreet one actually he doesn''t care at all what </u><u> yeah </u><u> what he looks
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",? </u><u> I haven''t written anything I''m gonna find it off the internet oh god I''d better write something,right,? </u><u> wait wait there wait there wait there you''re reciting a poem someone else has written or you
