A,B,C,D
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",</unclea> </u><u> right </u><u> sort of launch operations from </u><u> and how far from Mexico City? </u><u> erm it''s about three hours north </u><u>,right,was it cold when you went? </u><u> it''s nice because it''s really hot in the day and then cooler in the evenings
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",or you teach yourself </u><u> yeah I mean I had a I had a language program on the computer which was good for French </u><u>,right,for free? </u><u> I g er I got it as a present from my dad once </u><u> oh right </u><u> but like pr quite a proper one </u><u> what languages does
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",well there''s a lot of stuff to see in Rome erm </u><u> yeah I think we''re only gonna be in Rome s for sort of two two or three days </u><u>,right,well you won''t see it all then </u><u> and then ge getting a car </u><u> and how far is this place from Rome? </u><u> in Tuscany? I don''t know
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",men of power? </u><u> yeah I think so sort of aristocratic erm youth one youth one young man </u><u> yes </u><u> and one older man </u><u>,right,and they were a couple and then the they got fed up with the tyrant </u><u> yeah who was c but only becau not b not sort of ou out of any
"Discussing|Explaining|Inquiring|Making arrangements|Buying/selling,Local politics - planning applications; arrangements to attend a forthcoming planning",''s this reading Telegraph and all then? </u><u> oh got it on </u><u> oh god well I were er we should have seen pressing buttons won''t we? </u><u>,right,it''s not really it''s not really </u><u> </u><u> so where were we? </u><u> yeah well we we were kicking the can down the road </u><u> yeah </u><u> as
"Discussing|Explaining|Inquiring|Making arrangements|Buying/selling,Local politics - planning applications; arrangements to attend a forthcoming planning",Parish Council aren''t allowed to speak the opposition group </u><u> oh right okay </u><u> has got three minutes objectors </u><u> okay got you </u><u>,right,? </u><u> got you yeah okay </u><u> and if there''s a lot of objectors </u><u> yeah </u><u> the three minutes is split </u><u> right </u><u> so they''ve really
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,(Unknown)",she''s just about sixty now when she retired you know a lot of the c council work is farmed out to um what do they call them? Um </u><u>,right,I''m gonna pop up the pharmacy </u><u> yeah okay </u><u> alright </u><u> be back in a bit </u><u> you alright? Yeah </u><u> see you in a bit </u><u> um
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,(Unknown)",<u> mm </u><u> so I looked it up and it''s n </u><u> yeah I know I know what station looks like </u><u> train station </u><u>,right,I''m gonna get the food </u><u> okay </u><u> oops </u><u> I feel like I''m being violated </u><u> violated? You''re um you''ve already sold your
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,(Unknown)",maybe I should do that </u><u> have you gotta send it off to them? </u><u> yeah you just put it in the package and then they send you a cheque </u><u>,right,okay </u><u> if I give it to ch does Amnesty accept mobile phones? </u><u> yep </u><u> do I have to write to Amnesty or can I give it to you
"Discussing|Explaining|Inquiring|Advising,Food, cooking, food wastage, our grandparents’ house, TV series, arranged marriages, dowries, careers advice in schools, work experience, ‘closed’ industries, private industries, plastic bag charge, robots, industrialization, urban farming initiatives, furniture in the house, decorating",<u> determine it in terms of food security I suppose like </u><u> yeah </u><u> but then food security could be short term problem </u><u> yeah </u><u>,right,like civil war but </u><u> yeah </u><u> but yeah I guess that''s already covered under war the </u><u> mm </u><u> droughts aren''t usually permanent they
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",? </u><u> yes two masts ketch rigged erm bow sprit </u><u> right </u><u> erm eh anyway </u><u> what''s? wooden hull or? </u><u> eh yes yeah it was a Norwegian design </u><u>,right,mm </u><u> with a pointed stern fortunately which is quite good in rough seas </unclea> coming up behind you </u><u> was that
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",''re absolutely fantastic and once he realised that this this bloke was the real problem he was on our side </u><u>,right,right yeah </u><u> and he was really really quite good he said look I''ve got to keep you under arrest you''re going to be under
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",got to go to the marketplace best place to get some gold and things but as I was there there was a woman who was beheaded </u><u> oh </u><u>,right,in front of her she young girl </u><u> mm and you see hands sort of dangling you know </u><u> yes yes </u><u> really? </u><u> yes yeah </u><u> </unclea>
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",is </u><u> </unclea> </u><u> we had the most amazing erm </u><u> is it the wood in the barrels? </u><u> it''s resonating </u><u> yeah yeah </u><u> yes yeah yeah </u><u>,right,exactly exactly </u><u> but recently the other last week whenever we were there that white wine </unclea> was
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",that white wine </unclea> was absolutely delicious </u><u> yeah it was it was quite smooth one of the wines we had </u><u>,right,well the cheap wine there was called domestico or something </u><u> yeah </u><u> </u><u> but it always put me off it was a bit like
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",right right </u><u> but it but it did have blown up pictures of genitalia because you can get these syphilitic shankers on </u><u> mm </u><u>,right,right </u><u> really? </u><u> and it just so happened that this bloke comes on board what are those? what are those magazines? dental
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",<u> </unclea> </u><u> </u><u> like like that this is this won''t hurt but there''ll just be a slight prick </u><u> </u><u>,right,okay hey I''m going to have to go </u><u> and m and me </u><u> well I''ll give you both a lift </u><u> oh don''t be so silly </u><u> no you won''t I''ve got my car
"Discussing|Explaining|Anecdote telling,Swimming, playing with ANON the babysitter, pocket money, seeing ANON’s Travelling Circus, getting a photograph for ANON''s Blue Peter Badge, passports, ANON''s age, the Chinese eating old eggs",anything </u><u> </u><u> mm I don''t believe that for one moment </u><u> </unclea> </u><u> </u><u>,right,if you''ve finished can you go and could you put your plates in the dishwasher please? and go and brush your teeth
"Discussing|Inquiring|Anecdote telling,Learning how to drive, jobs, racism and homophobia, teaching, mobile phones, siblings",Quran and he''s read it so they just follow what he says without ever having read it without ever </u><u>,right,so it''s </u><u> like a dog </u><u> his interpretation </u><u> is a dirty animal that you can''t have a dog and some of the things they
"Complaining,Things I do not like",sweet I hate when people at traffic lights the light turns it''s like these ones you know on Popper Park? </u><u> yeah </u><u>,right,? They''re only green for like seconds and I mean literally seconds </u><u> yeah they are they''re not very long are they? </u><u> right?
"Complaining,Things I do not like",<u> right? They''re only green for like seconds and I mean literally seconds </u><u> yeah they are they''re not very long are they? </u><u>,right,? And people are just sat there dozying like there''s about five cars length from the car in front of them
"Discussing|Explaining|Anecdote telling,House auction and improvements, friends’ lives, Holland, sister and baby, mice in the house, work experience",they accept a </u><u> well I don''t know I don''t know </u><u> gosh </u><u> because they''ve only got twelve months left of the planning permission </u><u>,right,so somebody''s got to </u><u> because it expires </u><u> buy it and build it and get sorted and </u><u> and er yeah within that twelve months
"Discussing|Explaining|Anecdote telling,House auction and improvements, friends’ lives, Holland, sister and baby, mice in the house, work experience",job yet but she''s doing a sports massage course now </u><u> oh okay </u><u> and </u><u> and has she got a boyfriend? </u><u> no she hasn''t had a boyfriend </u><u>,right,but ''s got a girlfriend </u><u> but ''s got a girlfriend </u><u> yeah I can understand why they wouldn''t want to </u>
"Discussing|Explaining|Anecdote telling,House auction and improvements, friends’ lives, Holland, sister and baby, mice in the house, work experience",mum on her own? </u><u> still I still keep inviting her for tea erm no got she''s got a son who lives at home </u><u> oh okay </u><u> but she''s divorced </u><u>,right,oh gosh </u><u> ''s mum and dad split up so erm so yeah I mean they''re close </u><u> mm </u><u> they''re close you know and they meet for
"Discussing|Explaining|Anecdote telling,House auction and improvements, friends’ lives, Holland, sister and baby, mice in the house, work experience",<u> yeah </u><u> yeah yeah it is difficult you can only really talk to the people </u><u> thirty-two people and </u><u>,right,by you </u><u> were there but they were down the other end so I didn''t speak to them </u><u> oh okay </u><u> erm it''s difficult isn''t it? </u><u> mm </u><u> but er but
"Discussing|Explaining|Anecdote telling,House auction and improvements, friends’ lives, Holland, sister and baby, mice in the house, work experience",I said I said well do you go back to daddy''s or does </u><u> mm </u><u> he come to yours? and she said no he comes to their house </u><u> oh I see </u><u> yeah </u><u>,right,so </u><u> so </u><u> </u><u> so </u><u> to the house then to get you mean? </u><u> yeah so </u><u> and then back again and back again </u>
"Discussing|Explaining|Inquiring|Anecdote telling,a play and an actor, a ''who do you think you are'' story, family histories, women''s careers, previous generations, language use, young people, organising a dance, singing and composers, going to college",there''s still somebody living from my grandmother''s generation who would probably kill him of shock if he found out </u><u>,right,right mm and that''s intriguing cos she didn''t have any the options were
"Discussing|Explaining|Inquiring|Anecdote telling,a play and an actor, a ''who do you think you are'' story, family histories, women''s careers, previous generations, language use, young people, organising a dance, singing and composers, going to college",on one set of surveys then then sometimes so they''ll come out with company director </u><u>,right,yes definitely and then yes it just came in the door </u><u> erm that''s right that''s right so so we just don''t know that
"Discussing|Explaining|Inquiring|Anecdote telling,a play and an actor, a ''who do you think you are'' story, family histories, women''s careers, previous generations, language use, young people, organising a dance, singing and composers, going to college",classics without knowing it </u><u> well I could </u><u> I think that''s e classics with a capital C or classics with a small C </u><u>,right,right </u><u> okay classics I suppose classics with a capital C obviously would be sort of a big set of pieces I guess </u><u> yes yes </u><u> and
"Discussing|Explaining|Inquiring|Anecdote telling,a play and an actor, a ''who do you think you are'' story, family histories, women''s careers, previous generations, language use, young people, organising a dance, singing and composers, going to college",of a big set of pieces I guess </u><u> yes yes </u><u> and erm with a small C is just anything that is now deemed to be a classic </u><u>,right,right </u><u> such as for example a few years ago in the Guardian or the Observer I can''t remember which said these are the top
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Facebook and technology, family, day-to-day events, vocabulary and context-based terms, work, food and cooking, alcohol, past events, countries and culture",you for using my internet </u><u> yeah that''s no problem </u><u> </u><u> okay </u><u> </u><u> so share </u><u> share yeah </u><u> </u><u>,right,share dot dot dot </u><u> mm </u><u> hang on </u><u> don''t forget she''s on a tablet so it may be di displayed differently on the tablet </u><u> I can''t read
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Facebook and technology, family, day-to-day events, vocabulary and context-based terms, work, food and cooking, alcohol, past events, countries and culture",</unclea> </u><u> ? so there you are </u><u> yeah </u><u> so then I pick who I want to share it with </u><u> so it''s gone to mine? </u><u> yeah </u><u>,right,I''ll have to have another fiddle or you''ll have to show me next time you come down that''s gorgeous </u><u> okey-doke
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Facebook and technology, family, day-to-day events, vocabulary and context-based terms, work, food and cooking, alcohol, past events, countries and culture",you just to not think about it </u><u> it''s for you to wonder and to know so just carry on don''t you? </u><u> okay </u><u> </u><u>,right,I''ve shared it onto your timeline </u><u> yeah </u><u> with tagged in it so will now get notification that she''s
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Facebook and technology, family, day-to-day events, vocabulary and context-based terms, work, food and cooking, alcohol, past events, countries and culture",will now get notification that she''s some she''s been mentioned on Facebook so she''ll probably find it anyway </u><u>,right,erm </u><u> and then you can share it with as well if you want </u><u> yeah I erm I used to I''ve sent in a few things but you know the
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Facebook and technology, family, day-to-day events, vocabulary and context-based terms, work, food and cooking, alcohol, past events, countries and culture",back </u><u> </u><u> or cut my wrists </u><u> </unclea> </u><u> </unclea> </u><u> </u><u> it''s not that bad </u><u> </u><u>,right,I''ll put </unclea> </u><u> </u><u> I''ll put that by the </unclea> and then I won''t forget that
"Discussing|Explaining,The weather, sickness, returning ‘home’ (for a funeral), favourite types of job, sense of belonging/home, looking at social media images, being sick, therapy, television, holiday plans/where to live plans.",far and wide and were heading back again so yeah then they went off to the graveyard and the mud and the torrential rain </u><u>,right,mm mm mm mm oh no </u><u> jeez it rained I''d forgotten I''d forgotten about the wind and the rain and
"Discussing|Explaining,The weather, sickness, returning ‘home’ (for a funeral), favourite types of job, sense of belonging/home, looking at social media images, being sick, therapy, television, holiday plans/where to live plans.",thirty-five max yeah she''s in Bridget Jones'' Diary as Bridget Jones'' friend and Trainspotting </u><u> uhhu okay </u><u>,right,she''s saying are you at home? yes and is here too </u><u> ah oh I wonder she might have messaged
"Discussing|Explaining|Complaining|Making arrangements,Drinks, The town of Porec, What to do in Istria, Truffles, Boats, Previous holidays, Car parking, Tattoos, Opinion of Croatia, DJ’s, Art, Sun-tanning, Coca-Cola, The cost of drinks",no I''m only joking </unclea> in my basement or something I''ll give you a mattress and I''ll give you a telly </u><u>,right,right </u><u> room with a view </u><u> yeah what you looking for? ah </u><u> what was that all about? </u><u> his back bone </u><u> did you bang your
"Discussing|Explaining|Inquiring|Advising|Making arrangements|Telling jokes,Kids working in curtain shop, arrangements for Oisin’s birthday party, going to rugby match, Oisins way of talking, being treasurer of garages, step relations, tax on rented houses, charity calls,",they''re not I think they''re okay in the UK really cos erm I can claim back the interest that I pay not the repayment part </u><u>,right,right but </u><u> I can take that off and that makes a huge difference that I''m repaying the fact that I don''t have to pay any tax now
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Telling jokes,Discussed in more depth the reasons behind the recording. X-Factor briefly. Chuckle brothers. Soap. Fancy dress. ANON’s dog. Frequency of jokes. Competition. Sounding bad when recorded. General conversation.",<u> this is a practice thing they don''t care what we talk about </u><u> </u><u> I think so </u><u> </unclea> </u><u>,right,we''ve only got well actually I might I might erm trim the start of it </u><u> </u><u> ah is that
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",love it I just think it''s the whole thought of having lamb on Easter </u><u> but it is tasty </u><u> it''s just the way to do it isn''t it? </u><u>,right,leg of lamb </u><u> yeah </unclea> </u><u> well she''s we''re cooking leg of lamb that was her text </u><u> yeah it was </u><u> for
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",all your evening in that </u><u> yeah we n and we want a hot tub though pool and hot tub because a hot tub would be </u><u> oh </u><u> don''t much do you? </u><u>,right,hang on so </u><u> </u><u> the the budget''s going </u><u> yeah you you want a hot tub </u><u> hot tub would be great </u><u> hot tub would be
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",n''t do you know what? I couldn''t even tell you </u><u> two hours ago and you''ve forgotten? </u><u> yeah that''s bad isn''t it? </u><u> mm </u><u>,right,so pool hot tub let''s have a look at the one with a pool </u><u> see if you can find it for ten people </u><u> ten? </u><u> well
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",internet''s not gonna let me look </u><u> oh said erm House of Cards has started again </u><u> class </u><u>,right,is he''d be beside himself he doesn''t know it''s back on yet but he really wants to watch it but can we
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",them and they''re kind of </u><u> right </u><u> against each other but </u><u> so have you started watching series? </u><u> I wa I watched two last night </u><u>,right,okay </u><u> and it started off really really good </u><u> right I''m gonna watch it then well if you can set that up that''ll be brilliant </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",but </u><u> so have you started watching series? </u><u> I wa I watched two last night </u><u> right okay </u><u> and it started off really really good </u><u>,right,I''m gonna watch it then well if you can set that up that''ll be brilliant </u><u> yes it it''s er I I wanted to watch them
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",is it for a company car? </u><u> it will be potentially </u><u> potentially for a company car? </u><u> yes </u><u> well I''d give it a go </u><u> yeah </u><u>,right,? has it got has it got vat on it? </u><u> yes </u><u> registration plates have vat under there okay so it''s gonna actually be your car? </u><u> yes I
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",I bet that pasty''s burning now </u><u> I think it asked for me some for some information that I didn''t have </u><u> that we didn''t have? </u><u> mm </u><u>,right,oh I I''d forgotten it''s ju it''s just made me think about it now saying that but </u><u> I think more than likely they''re
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",need the document I have a document that I''ve received for my plate I haven''t actually got </u><u> oh right </u><u> any physical plastic </u><u>,right,okay </u><u> so I think more than likely for me it''s just the plastic they''ve left in there dunno why they would leave
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",must have recognised her from the CCTV </u><u> they must her on file </u><u> so she''s on bail and therefore if she does it </u><u> mm </u><u> she''s gonna </u><u>,right,so I suppose it it depends now whether she pleads guilty or not </u><u> yeah </u><u> it''ll be difficult for not not to really is
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",</unclea> </u><u> </u><u> they''re obviously really strong </u><u> knock out a grizzly bear </u><u> yes so </u><u>,right,okay </u><u> </u><u> you ought to be careful </u><u> you''d probably blind them </u><u> cos you could be in in er police
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",<u> yeah there''s the </u><u> contractors </u><u> water authority </unclea> I was dealing with </u><u>,right,well okay so </u><u> rather probably </u><u> you''ve got this so you''ve got </u><u> </u><u> this big four million pound project
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",<u> the fact that he''s had wagons now loaded those wagons whether he was loading them yesterday </u><u> yeah well he started it yeah </u><u>,right,well that wagon now can''t go anywhere that that that transport company </u><u> well he the the bloke </u><u> cannot use that
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",he''s staying till the next Sunday </u><u> ri oh he''s staying oh right a full week up there? </u><u> he''s staying for the whole week and then </u><u>,right,wha what''s he doing though? can''t actually physically help </u><u> well that''s a good
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",<u> yeah yeah they''re tie yeah </u><u> but they they just fall off </u><u> oh right okay </u><u> so you need to put a strap on it </u><u> is it cos there''s er </u><u>,right,yeah </u><u> nobody ever did that part I mean </unclea> </u><u> right right </u><u> so so I don''t know I don''t think they''d
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",okay </u><u> so you need to put a strap on it </u><u> is it cos there''s er </u><u> right yeah </u><u> nobody ever did that part I mean </unclea> </u><u>,right,right </u><u> so so I don''t know I don''t think they''d do that might but he wouldn''t he w </u><u> oh dear
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",sorted the christening out with </u><u> oh excellent </u><u> in the conservatory which they''re refurbishing at the moment </u><u>,right,so is that gonna be refurbished by the time we </u><u> yes I think we''re the second people to have got a booking for it
"Discussing|Explaining|Inquiring|Requesting|Making arrangements,Starting a joint business, travelling and doing business in foreign countries.",her opinion was in order to try and facilitate something happening it could take you years </u><u> yeah </u><u> because of red tape </u><u> yeah </u><u>,right,? erm and one of her her direct observations was that a as a foreigner as a laowai erm that only certain people were happy
"Discussing|Explaining|Inquiring|Requesting|Making arrangements,Starting a joint business, travelling and doing business in foreign countries.",that come out of it </u><u> there''s actually a public lecture on erm coming up this er this week about how to do business in India </u><u>,right,okay and where''s that? </u><u> </u><u> </unclea> </u><u> </unclea> business and economics
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",own </u><u> right </u><u> she had me on a tow rope at least </u><u> right </u><u> luckily so I didn''t float off </u><u> are you taking lessons? </u><u> yes </u><u> yeah okay </u><u> promise </u><u>,right,yeah </u><u> and erm so I said oh well you know in that torrentious rainfall she went </u><u> yeah </u><u> oh these''ll be no good it''s
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",<u> were these salopettes? </u><u> no no this was just for the </u><u> what were they? </u><u> knee supports </u><u> oh the knee supports </u><u> the knee supports </u><u>,right,okay I see what you mean right yeah </u><u> so er and that that I wore underneath the salopettes </u><u> yeah yeah </u><u> and it made it I think it
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",was </u><u> okay </u><u> some men </u><u> yeah okay so it''s </u><u> well maybe it''s anybody over-fifties </u><u> </unclea> </u><u> yeah </u><u> the instructors </u><u>,right,yeah yeah yeah </u><u> but so she was what a bit slightly of a </u><u> no no no I I''m just generalising she seemed very sweet very nice </u><u> yes </u>
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Discussing a film we’d been to see at the cinema, a recent debate held In Cambridge about how to teach history, politicians, discussion about the current national curriculum in England, talking about one’s education at school. Talking about how to organise Higher Education degrees, and linked to industry based experience.",no </u><u> </unclea> so kids go </unclea> what French would I use to get home and not give myself away? </u><u>,right,let''s go back ten years twenty thirty just to even have a sense of what those timescales mean in time and that includes
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Discussing a film we’d been to see at the cinema, a recent debate held In Cambridge about how to teach history, politicians, discussion about the current national curriculum in England, talking about one’s education at school. Talking about how to organise Higher Education degrees, and linked to industry based experience.",thing that makes it interesting is you''re now paying you know when when when I talk about this everything is kind of free </u><u>,right,but I would be fast tracked yeah </u><u> if you''re now paying for that degree </u><u> if I was really doing very well at university </u>
"Discussing|Inquiring|Anecdote telling,Health products, technology, family, friends, television, internet, university, fitness, clothing",<u> pour hot wax on his foot he''ll like that </u><u> oh I would </u><u> er </u><u> he''s got a thing for hot wax at the moment </u><u> er er </u><u>,right,put the cap on and chuck it in the bin </u><u> er </u><u> cos he''s not gonna use it so ch so ch let''s throw it </u><u> er </u><u> where is the bin? </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",you''ll find the arrow won''t go round </u><u> </u><u> at least at least the dog won''t get his nose on it too often now </u><u> </u><u>,right,basic basic rules you keep going round the outside rim and every time you get round once you move your inside thingy one
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",''d go right to the end </u><u> mm </u><u> okay </u><u> mm </u><u> see that would annoy me I would have to start half way along and finish at the end </u><u> </u><u>,right,we can start half way along </u><u> yeah yeah </u><u> so let''s start </unclea> </u><u> </unclea> sort of </u><u> is it is it a team
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",go to the end </u><u> yeah </u><u> are you happy? </u><u> </unclea> </u><u> which bit''s the end? </u><u> </unclea> </u><u> oh oh right </u><u>,right,basically if you land on that one which is forwards you spin to see how many t places you go forwards if you land on that one
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",everybody knows the answers and? </u><u> I don''t think so </u><u> no </u><u> no </u><u> oh right so you can </u><u> well mm sort of but no not really </u><u> </u><u>,right,basically </u><u> sort of but no not really </u><u> somebody on our team will read out a card for example words that start with S and end in T </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",right </u><u> okay? </u><u> oh right </u><u> goes round and round and round and round and you get one move for every one that you say correctly </u><u> okay </u><u>,right,? </u><u> </unclea> </u><u> you can''t repeat one that''s already been said you can''t give clues to anybody else erm </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",you did </u><u> I thought you did I thought you said it''s for four people </u><u> no </u><u> no </u><u> you need a minimum of four </u><u> oh a minimum of four </u><u> yeah </u><u>,right,beg your pardon </u><u> </u><u> right </u><u> that''s me shot down in glorious technicolor </u><u> so </u><u> get me a ruler slap me on my hand </u><u> er this
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",was no need for that was there? </u><u> ah that''s true yeah </u><u> </u><u> he loves you really </u><u> no he doesn''t </u><u> </unclea> </u><u>,right,are you ready? </u><u> well as ready as I''ll ever be as a dim person </unclea> </u><u> </u><u> erm an object larger than the
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",</unclea> about it </u><u> </unclea> understand the question </unclea> </u><u> </unclea> </u><u>,right,shh </u><u> </unclea> way too strong there''s like twice as much vodka </unclea> </u><u> </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",<u> so oh dad''ll have to start that time </u><u> yeah </u><u> oh joy </u><u> oh ''s back are you starting? </u><u> what? </u><u> ''s on </u><u>,right,help </u><u> fine </u><u> right er billionaires or multimillionaires </u><u> oh for god''s sake </u><u> ah </u><u> Richard Branson </u><u> no that was mine </u>
