A,B,C,D
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",<u> oh yeah are they not like wafers at the Communion thing? </u><u> yeah well it''s not it''s not got yeast in it has it? </u><u>,right,</u><u> um jesus is compared to the Passover lamb uh we were gonna get a leg of lamb actually </u><u> oh One day I''ll get that leg
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",did yeah </u><u> what did you say? </u><u> um who what did I say? Uh oh I can''t remember mustn''t have been important </u><u>,right,</u><u> um something about lambs I can''t remember </u><u> right and um </u><u> right so yeah I was just saying n no I think it would be
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",did I say? Uh oh I can''t remember mustn''t have been important </u><u> right </u><u> um something about lambs I can''t remember </u><u>,right,and um </u><u> right so yeah I was just saying n no I think it would be would be fairly hard to to to like slaughter an
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",mustn''t have been important </u><u> right </u><u> um something about lambs I can''t remember </u><u> right and um </u><u>,right,so yeah I was just saying n no I think it would be would be fairly hard to to to like slaughter an animal in that in that way but
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",I don''t know what uh community engagement officers are forty-six grand to improve recycling rates </u><u>,right,</u><u> and sixteen grand a year to support Road </u><u> what that they didn''t improve? I don''t understand like
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",improve? I don''t understand like so Labour didn''t support it and then they were done anyway or what? </u><u> I dunno </u><u>,right,</u><u> doesn''t say whether it actually happened or not uh when it says supporting Road I
"Discussing|Explaining|Apologizing,The “Axis of Evil”, Middle East, Music, Easter, shops",<u> oh dear </u><u> there''s one on the bottom where he looks really sort of proud he''s proudly holding a piece of paper </u><u>,right,</u><u> in a crowd who are also holding pieces of paper the headline for that one is county Tories put new council tax
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",basically your condimental ideology like </u><u> yeah </u><u> he''s not going to change his mind on that and </u><u> how old is he? </u><u> thirty-six </u><u> hmm </u><u>,right,obviously he he''s had kids young cos the oldest is thirteen so </u><u> oh right okay </u><u> yeah yes
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",yeah </u><u> oh he''s the one </u><u> hmm he said to me um oh uh did you hear what I did to Liz? </u><u>,right,</u><u> and he caught me really off guard </u><u> oh </u><u> so I thought cos I thought he wouldn''t say anything cos he would be embarrassed about
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",n''t say it in front of me </u><u> hmm </u><u> which is never never wonderful but </u><u> it''s never that line </u><u> he used to be in the cadets </u><u>,right,</u><u> uh training to be in the RAF </u><u> hmm </u><u> um and was training to be in the marines he wanted to be a marine but fucked his
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",the one I like is chicken curry with cheese </u><u> oh I haven''t had that see I didn''t used to eat jacket potatoes </u><u>,right,</u><u> um and still now really if I''ll make them I''ll scoop the potato out in the middle </u><u> hmm </u><u> hmm I like the ski it''s like
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",German </u><u> hmm hmm </u><u> what do you call them? </u><u> </unclea> or something? </u><u> yeah german sausages </u><u>,right,</u><u> like proper hotdog sausages </u><u> hmm </u><u> and they''re like the bread bun with like a French stick </u><u> hmm </u><u> and they''d put this thing in it
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",to not divulging your darkest secrets </u><u> yeah </u><u> Cos it reflects on them as well </u><u> yeah I''m hoping that''s the case </u><u>,right,</u><u> </u><u> I know have you been back for your hard drive yet? </u><u> no </u><u> oh </u><u> I''m not going to be there on seventh and I''m
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",than number one to look at but number one is hotter as in </u><u> overruled </u><u> yeah </u><u> the complete package </u><u>,right,as a person he''s a complete package </u><u> well you had you did get to know Matt number one whereas Matt number two you were
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",<u> yeah so f for not for both of you not to have entered into a relationship at that time </u><u> well he did but he was cheap </u><u>,right,</u><u> and I never slept with him while he was with her but they were on and off a bit like this Jeremy Kyle thing she was
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",she was a child and I don''t know what the hell he was doing with him cos he''s not he''s lovely </u><u> hmm </u><u> full of himself </u><u>,right,</u><u> but in the way that I knew I knew him and it wasn''t actually true </u><u> okay </u><u> and if he tried to pull it I''d just knock him down a pick
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Food, relationships",day when I was at the pub I need to think of the answer to the question why do you want to join the navy? Cos I have no answer </u><u>,right,</u><u> I have no answer </u><u> okay </u><u> and everybody that I''ve spoken to has said so why are you joining the navy? And I''m like well you know
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",n''t have gone out and done things </u><u> yeah </u><u> cos it didn''t have any eff till I took the second sachet of whatever it was I took </u><u>,right,okay </u><u> then it worked </u><u> okay yeah </u><u> prior to that it didn''t </u><u> ah right </u><u> so erm yeah so I was at home until five dying to eat
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",anything at all to you? like or anything? </u><u> they said to my daughter that they erm they could see quite a lot of inflammation </u><u>,right,</u><u> but that was about all she remembers </u><u> yeah okay </u><u> you know what they''re like they don''t really listen </u><u> yeah no she
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",<u> yeah </u><u> yeah </u><u> so that''s a bad thing anyway because it shouldn''t because it''s the inflammation that causes all the problems </u><u>,right,</u><u> like it causes my arthritis in my elbows and my knees to flare up and and stuff so yeah inflammation isn''t good </u><u> right
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",<u> right </u><u> like it causes my arthritis in my elbows and my knees to flare up and and stuff so yeah inflammation isn''t good </u><u>,right,okay no </u><u> but they didn''t say if they I mean they took biopsies but they didn''t say if they saw
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",moment on the appointment side </u><u> are they? </u><u> because I should have gone to the hospital last Tuesday for my throat check-up </u><u>,right,</u><u> well not my throat my neck check-up and I had to cancel that because of the funeral </u><u> yeah </u><u> when I went to rebook it I''ve got to
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",cos we had two </u><u> yeah </u><u> and one was mine and one was my eldest daughter''s and then the rabbit was the younger daughter''s </u><u>,right,</u><u> so we all kind of had our own little pet </u><u> yeah </u><u> and I used to have hamsters as well I love little hamsters </u><u> yeah </u><u> but
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",<u> yeah </u><u> but erm and then when my daughter left home she kind of like passed her guinea pig over to the youngest daughter </u><u>,right,</u><u> so she had the t although I''m the one that feeds them every day and </u><u> takes care of them really </u><u> yeah but she clean
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",that''s what I I won''t I won''t clean them out because the rabbit won''t let me actually get him out the hutch cos he hates me </u><u>,right,</u><u> erm even when I go to feed him he he tries to bite my fingers </u><u> yeah </u><u> so she does all that but erm but yeah I was mortified and the
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",this hole as the hole I dug before </u><u> yeah yeah yeah </u><u> was just amazing </u><u> yeah </u><u> so </u><u> how long wa ago was that? </u><u> he died about April time </u><u>,right,okay </u><u> no February he died on Valentine''s Day </u><u> oh </u><u> yeah that he it was Valentine''s day so yeah February </u><u> oh gosh these little
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",with the crem services is that that was very what you described is quite similar to erm some of the services I''ve been to </u><u>,right,</u><u> erm and I think it''s because the the service itself is so short </u><u> yeah </u><u> so it''s it''s so short but it''s
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",was he said this is for you from and was her brother and they both supported Liverpool </u><u>,right,</u><u> so of course he just totally went to bits </u><u> yeah you see this is the thing </u><u> er I didn''t know that until after but I saw him
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",played and then as the music was about to stop he like turned round bowed to us and then started to walk towards the door </u><u>,right,</u><u> then the music instantly played again same song </u><u> oh </u><u> so of course he then walked back in went back
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",go like on the dot if it''s two thirty it starts and if you''re not out by two two two twenty-two they''re gonna hurry you along </u><u>,right,</u><u> so it was like oh great this is now feeling like pressure you know to even finish on time </u><u> mm </u><u> so it''s a lot of pressure for da
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",go and have afternoon tea at the erm in which was actually a good location for everyone to get to </u><u>,right,yeah yeah </u><u> it''s a good car park in there erm but yeah it''s it I think there''s something
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",moved away in time for the new lot coming in so they actually had they were obviously a family who believed in big wreathes </u><u>,right,</u><u> you know with the person''s name </u><u> yeah yeah </u><u> you know really shy kind of stuff which I fi fine it''s fine you know that we went
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",''s it''s so weird </u><u> mm </u><u> I mean your brain is doing something weird because your whole emotions are just </u><u> yeah yeah </u><u>,right,up in the air but you''re still having to have a conversation with people </u><u> exactly it was very bizarre it was just I don''t
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",drinking drinking drinking drinking and so much so where she was beginning to turn a little bit on the nasty side with it </u><u>,right,yeah </u><u> like I don''t know I was never there but I heard that was taking a lot of shit from her mum </u><u> mm mm </u><u> but then so she
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",have been able to afford er it anyway </u><u> yeah </u><u> erm because obviously none of them had any money they didn''t have any savings </u><u>,right,yeah </u><u> so you know so I think because it went </u><u> well thank god for that then isn''t it? </u><u> yeah I think because it went through
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",more she just really wanted a bit of a peaceful life and just sort of lived down there and just do her sort of pastor thing </u><u>,right,yeah yeah yeah </u><u> her parish erm her parish parish and erm but yeah she was really good because she''d
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",hadn''t so this was a family member who had just obviously forgotten to organise the flowers so he was having to do it now </u><u>,right,yeah </u><u> so he was all in a panic and then anyway he came out and he was having his little cigar and he was chilling
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",was laughing I could have seen I was trying to understand his logic but </u><u> yeah if he''s took that why didn''t he take the scarf? </u><u>,right,I know and I and I just </u><u> and he''s took her dress but not her scarf </u><u> I know </u><u> yeah </u><u> and the dress was so big because </u><u> yeah </u><u> when she died
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",grandad </u><u> oh good cos you were wondering if she was gonna </u><u> er fo for two weeks </u><u> oh good </u><u> and then my brother stayed in Plymouth </u><u>,right,</u><u> erm cos they''ve got two dogs as well two little dogs so and he''s got his job there as well so he''s there on his own </u><u> right
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",<u> right </u><u> erm cos they''ve got two dogs as well two little dogs so and he''s got his job there as well so he''s there on his own </u><u>,right,yeah </u><u> which he''s quite happy he''s like me he''s quite happy to be on his own </u><u> yeah yeah </u><u> erm we are both of us </u><u> for some
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",impressive </u><u> and what she taught me to do was she taught me to self-medicate </u><u> oh </u><u> so she taught me how to get out of a situation </u><u>,right,</u><u> without needing to see her or take drugs and analyse things </u><u> yeah so like coping mechanisms right </u><u> yeah and then
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",yeah yeah </u><u> gives you the silent treatment </u><u> oh dear </u><u> so he can''t deal with illness </u><u>,right,</u><u> or or anything so like when I had cancer when I was in hospital for my bowel disease when I have to go in to hospital like last
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",like last Thursday you know he he just cuts you off </u><u> shuts it out yeah it''s too much </u><u> cos he he won''t talk about it </u><u>,right,</u><u> and he can''t talk about it cos he can''t deal with illness </u><u> oh </u><u> so </u><u> mm </u><u> that''s that''s quite hurtful in a way because you feel like
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",you know </u><u> yeah yeah </u><u> erm so yeah I am highly emotional and one of my daughters is but the other one is emotionless like her dad </u><u>,right,right yeah interesting so yeah </u><u> but they''ve both been brought up to have emotion </u><u> yeah </u>
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",have been that erm her mum put it this way my granny probably got divorced because her mum came on the scene </u><u>,right,</u><u> and that''s probably what triggered that divorce </u><u> yeah </u><u> yeah but then her you know who''s who''s my
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",she never had a particularly erm strong relationship with her father though he gave her away at her wedding </u><u>,right,</u><u> em but she doesn''t really have any emotions to him one way or the other she''s actually quite indifferent </u><u> mm </u><u> and I thought
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",I ha my mum flipped at me the other weekend in front of the girls I don''t know what caused her to have this mental breakdown </u><u>,right,</u><u> we were talking about something and she was convinced she was right and I knew that I was right </u><u> mm </u><u> so I was trying to explain
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",they should still have respect </u><u> yes yeah but then they don''t because all they do is moan about everybody </u><u>,right,oh right </u><u> so and that''s what I do I stand there and I go well I dread to think what you say about me to
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",<u> yeah </u><u> and it does have a major effect on girls </u><u> it does yeah </u><u> particularly girls </u><u> but then both my girls are quite big girls </u><u>,right,</u><u> which is weird </u><u> but they but they don''t seem to have that kind of issue then well thank god for that then because some do </u><u> no no
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",when I was a kid </u><u> yeah </u><u> and we''ve always ''s kind of like he does have this thing about bigger people </u><u>,right,</u><u> erm and he''s always said to me if you get if you got you know we''ll be watching the telly and he''ll joke and say mm you look you
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",for </u><u> oh god yeah </u><u> so and I am the smallest one and I''m not small but I''m the smallest one in my house </u><u>,right,</u><u> because both my girls are but they''re they''re funny shapes </u><u> yeah </u><u> now ''s like up here the youngest one she''s
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",she''s my height </u><u> yeah </u><u> but she''s quite a bit wider than me and she''s got a very big jelly belly but she''s got thighs like that </u><u>,right,</u><u> they''re humoung I''ve never seen thighs I mean I did say to her at one point you need to go to the doctor''s cos that must be
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",had has been to do with animals so it''s either been to do with horses okay it might only be mucking out stables all day long </u><u>,right,but that''s hard work god </u><u> but that''s hard work you know it''s very physical work and sweeping yards
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",she she works in the but doesn''t park in the she parks round one of the back roads and then she has </u><u>,right,oh right where it''s free? </u><u> yeah </u><u> yeah </u><u> and then she has to walk ten minutes </u><u> yeah </u><u> oh my god </u><u> </u><u> the first
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",may have done </u><u> if you like your life you''re going about it all the wrong way erm as in staying about for a little while longer </u><u>,right,</u><u> and erm and then he and then he just said listen you need to really lose some weight and she went on this Cambridge Diet
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition.",clamped whatever it''s called </u><u> no </u><u> she''s not actually gonna have it but it''s the one that they give the people who do need to </u><u>,right,</u><u> furiously lose weight </u><u> to lose yeah </u><u> so she''s lost it all lost lost lost lost haven''t seen her in a couple of
"Discussing,Teeth, old people, motorbikes, car repairs, roads",you know everything in moderation </u><u> gosh yeah </u><u> I g I had plate put in made up </u><u> yeah? </u><u> but I never wore it </u><u>,right,</u><u> didn''t you? no? </u><u> well as soon as I started every time I wore it it wasn''t they said you know when you know try this
"Discussing,Teeth, old people, motorbikes, car repairs, roads",wear it but the next day I always had an ache in that tooth </u><u> mm </u><u> so then I thought oh well it''s interfering with something </u><u>,right,</u><u> so I won''t wear it for a couple of days till the tooth is better and then I put it in again </u><u> yeah </u><u> then it happened again </u><u> yeah </u><u> and
"Discussing,Teeth, old people, motorbikes, car repairs, roads",blows up </u><u> no </u><u> but it''s just like </u><u> mm </u><u> a really bad exposed nerve where y you know every if you catch it with something cold or </u><u>,right,</u><u> yeah </u><u> you know really gets you and er </u><u> so you haven''t been back since? </u><u> I haven''t been back since </u><u> mm </u><u> I''m sort of you
"Discussing,Teeth, old people, motorbikes, car repairs, roads",? </u><u> no </u><u> oh that''s a bit of a job </u><u> is it? </u><u> they get this sort of stuff and it''s a bit like Play-Doh </u><u> oh right </u><u>,right,? </u><u> </u><u> but more sticky </u><u> oh </u><u> and er they use loads of it right? and er you open your mouth up and they have
"Discussing,Teeth, old people, motorbikes, car repairs, roads",something like that </u><u> mm </u><u> mm </u><u> but then I think they give you all this sort of information on Fixodent which I think </u><u>,right,</u><u> you know cos cos they say oh wear it for a while and then your g </u><u> yeah </u><u> gums get used to it </u><u> that''s it yeah </u><u> and then you this
"Discussing,Teeth, old people, motorbikes, car repairs, roads",clean it off every day </u><u> do you? oh </u><u> oh </u><u> well I think so otherwise your teeth are stuck in </u><u> oh of course they are yeah </u><u>,right,</u><u> and they don''t recommend </u><u> </unclea> </u><u> leaving your teeth in er </u><u> no they don''t do they </u><u> overnight </u><u> no </u><u> so it''s just
"Discussing,Teeth, old people, motorbikes, car repairs, roads",to er </u><u> er made a beautiful ball </u><u> stick holes in em and hang them r h hang em out in the garden to s so the birds didn''t come down </u><u>,right,</u><u> the actual tops yeah yeah </u><u> the tops the foil tops </u><u> yeah </u><u> but the first tops we had were cardboard tops and they were wide milk
"Discussing,Teeth, old people, motorbikes, car repairs, roads",used to have you know reams of these cardboard tops </u><u> yeah </u><u> so then he could make the he used to do that at home </u><u> yeah </u><u> </u><u>,right,</u><u> well there you go </u><u> so how does they''re stuck how do they stick them on cardboard tops? </u><u> well just just </u><u> well they er they just
"Discussing,Teeth, old people, motorbikes, car repairs, roads",just </u><u> well they er they just pushed in </u><u> they just pushed in </u><u> oh I see inside? </u><u> the inside the the neck was sort of recessed </u><u> yeah </u><u>,right,</u><u> with a lip and they just went you pushed em in onto the lip </u><u> that''s it yeah mm </u><u> </unclea> </u><u> yeah and they had a little
"Discussing,Teeth, old people, motorbikes, car repairs, roads",it was the same price as supermarket milk and it was from from a local herd you know obviously they were sort of </u><u>,right,</u><u> missing out the </u><u> yeah </u><u> the middle man and you know and he was oh really desperate to get this </u><u> work </u><u> you know get an order in </u><u> yeah </u>
"Discussing,Teeth, old people, motorbikes, car repairs, roads",we had some phones that we </u><u> yeah </u><u> you know those ones you walk around with even </u><u> yeah </u><u> sh her phone is in her bedroom </u><u> </u><u>,right,? so she never answers the phone </u><u> mm </u><u> because she''s in the living room </u><u> mm </u><u> it''s just </u><u> she can''t get to her bedroom </u><u> it''s but it''s
"Discussing,Teeth, old people, motorbikes, car repairs, roads",of stuff </u><u> oh dear </u><u> and er but recently cos er her </u><u> mm </u><u> she''s getting so bad at walking </u><u> yeah </u><u> you know she used to sort of shuffle </u><u>,right,</u><u> to the loo </u><u> </u><u> you know with a on a </u><u> on a </u><u> yeah </u><u> what do they call em? </u><u> now she''s found it''s a lot easier to just shuffle
"Discussing,Teeth, old people, motorbikes, car repairs, roads",<u> that is </u><u> yeah my mate brought his Veloset down and he he had a Vel no a Vincent thousand he had </u><u> oh right </u><u>,right,? he had a Vincent thousand the other one had a Veloset I had a BSA Bantam </u><u> </u><u> but er you know they y you you''d go round
"Discussing,Teeth, old people, motorbikes, car repairs, roads",outside just sitting there </u><u> mm </u><u> now that that''s another thing I''ve got about people on motorbikes </u><u> </u><u>,right,? </u><u> mm </u><u> uhu </u><u> they come past you o in in their you know </u><u> mm </u><u> and they''re they''re having a good time and then they look down at
"Discussing,Teeth, old people, motorbikes, car repairs, roads",much searching and on the internet </u><u> it was cutting the wrong grain I suppose </u><u> no it wasn''t it was cos it was kiln dried </u><u> oh </u><u>,right,? </u><u> oh </u><u> once you kiln dry wood below a certain moisture content you get this chemical change </u><u> yeah </u><u> in the wood which is
"Discussing,Teeth, old people, motorbikes, car repairs, roads",you kiln dry wood below a certain moisture content you get this chemical change </u><u> yeah </u><u> in the wood which is irreversible </u><u>,right,</u><u> oh right </u><u> and that''s why stuff like furniture don''t move about </u><u> yeah </u><u> and it''s all made with kiln dried and </u><u> yeah </u><u> then once it
"Discussing,Teeth, old people, motorbikes, car repairs, roads",dried and </u><u> yeah </u><u> then once it''s kiln dried you know the moisture isn''t gonna affect it at all because it''s </u><u> mm </u><u> chemically set </u><u>,right,</u><u> oh it''s like sealed as well ain''t it? </u><u> that''s right yeah </u><u> yeah </u><u> and so no matter how much you steam it </u><u> no </u><u> nothing''ll happen to
"Discussing,Teeth, old people, motorbikes, car repairs, roads",he? </u><u> well he has d well he said he he was gonna take it back he''s got these two phones one the old one''s got a brilliant signal </u><u>,right,</u><u> the new one </u><u> </unclea> </u><u> which is on EE </u><u> mm </u><u> right? the old one is on Vodafone and the old one no signal at all or the
"Discussing,Teeth, old people, motorbikes, car repairs, roads",he''s got these two phones one the old one''s got a brilliant signal </u><u> right </u><u> the new one </u><u> </unclea> </u><u> which is on EE </u><u> mm </u><u>,right,? the old one is on Vodafone and the old one no signal at all or the new one no signal at all the old one full signal and er </u><u> weird </u>
"Discussing,Teeth, old people, motorbikes, car repairs, roads",quid a month but cos I pay something like an extra couple of three quid a month for Anytime phone </u><u> oh do you? yeah </u><u>,right,it only costs an extra three quid </u><u> yeah </u><u> and I''m thinking well I never use it but that''s like a couple of phone calls </u><u> yeah </u>
